MMSI,BaseDateTime,LAT,LON,SOG,COG,Heading,VesselName,IMO,CallSign,VesselType,Status,Length,Width,Draft,Cargo,TransceiverClass
538009981,2024-09-14T20:07:35,29.0499,-89.4199,15.2,215.8,216.0,ONE INNOVATION,0000000,,70,0,120,20,7.0,0,A
538009981,2024-09-14T20:09:35,29.0501,-89.4201,14.6,164.6,167.0,ONE INNOVATION,0000000,,70,0,120,20,7.0,0,A
538009981,2024-09-14T20:11:35,29.0498,-89.4202,15.0,108.2,105.0,ONE INNOVATION,0000000,,70,0,120,20,7.0,0,A
538009981,2024-09-14T20:13:35,29.0497,-89.4199,15.1,300.4,299.0,ONE INNOVATION,0000000,,70,0,120,20,7.0,0,A
538009981,2024-09-14T20:15:35,29.05,-89.4204,15.4,126.6,124.0,ONE INNOVATION,0000000,,70,0,120,20,7.0,0,A
538009981,2024-09-14T20:17:35,29.0504,-89.4192,15.5,224.3,224.0,ONE INNOVATION,0000000,,70,0,120,20,7.0,0,A
538009981,2024-09-14T20:19:35,29.0503,-89.4199,15.3,192.5,194.0,ONE INNOVATION,0000000,,70,0,120,20,7.0,0,A
538009981,2024-09-14T20:21:35,29.0496,-89.42,15.0,358.9,359.0,ONE INNOVATION,0000000,,70,0,120,20,7.0,0,A
538009981,2024-09-14T20:23:35,29.0499,-89.4199,14.6,202.6,201.0,ONE INNOVATION,0000000,,70,0,120,20,7.0,0,A
538009981,2024-09-14T20:25:35,29.0499,-89.4201,15.3,151.6,154.0,ONE INNOVATION,0000000,,70,0,120,20,7.0,0,A
538009981,2024-09-14T20:27:35,29.05,-89.4204,14.8,128.2,128.0,ONE INNOVATION,0000000,,70,0,120,20,7.0,0,A
538009981,2024-09-14T20:29:35,29.05,-89.4201,15.3,154.1,152.0,ONE INNOVATION,0000000,,70,0,120,20,7.0,0,A
538009981,2024-09-14T20:31:35,29.0499,-89.4199,14.8,198.4,200.0,ONE INNOVATION,0000000,,70,0,120,20,7.0,0,A
538009981,2024-09-14T20:33:35,29.0493,-89.4196,15.1,321.2,320.0,ONE INNOVATION,0000000,,70,0,120,20,7.0,0,A
538009981,2024-09-14T20:35:35,29.0496,-89.4203,15.2,53.5,53.0,ONE INNOVATION,0000000,,70,0,120,20,7.0,0,A
538009981,2024-09-14T20:37:35,29.0496,-89.4204,15.4,65.4,67.0,ONE INNOVATION,0000000,,70,0,120,20,7.0,0,A
538009981,2024-09-14T20:39:35,29.0492,-89.42,15.1,4.1,5.0,ONE INNOVATION,0000000,,70,0,120,20,7.0,0,A
538009981,2024-09-14T20:41:35,29.0496,-89.4202,15.1,52.4,51.0,ONE INNOVATION,0000000,,70,0,120,20,7.0,0,A
538009981,2024-09-14T20:43:35,29.0498,-89.4198,14.4,248.1,248.0,ONE INNOVATION,0000000,,70,0,120,20,7.0,0,A
538009981,2024-09-14T20:45:35,29.0496,-89.4207,15.0,73.7,74.0,ONE INNOVATION,0000000,,70,0,120,20,7.0,0,A
538009981,2024-09-14T20:47:35,29.0503,-89.4195,14.4,223.0,223.0,ONE INNOVATION,0000000,,70,0,120,20,7.0,0,A
538009981,2024-09-14T20:49:35,29.0496,-89.4199,14.9,324.4,325.0,ONE INNOVATION,0000000,,70,0,120,20,7.0,0,A
538009981,2024-09-14T20:51:35,29.0507,-89.4201,15.5,174.4,174.0,ONE INNOVATION,0000000,,70,0,120,20,7.0,0,A
538009981,2024-09-14T20:53:35,29.0494,-89.4199,15.1,353.4,355.0,ONE INNOVATION,0000000,,70,0,120,20,7.0,0,A
538009981,2024-09-14T20:55:35,29.0503,-89.4203,15.9,155.5,157.0,ONE INNOVATION,0000000,,70,0,120,20,7.0,0,A
538009981,2024-09-14T20:57:35,29.0498,-89.4195,14.7,261.1,259.0,ONE INNOVATION,0000000,,70,0,120,20,7.0,0,A
538009981,2024-09-14T20:59:35,29.0495,-89.4201,15.3,16.2,16.0,ONE INNOVATION,0000000,,70,0,120,20,7.0,0,A
538009981,2024-09-14T21:01:35,29.0496,-89.4201,15.1,27.1,24.0,ONE INNOVATION,0000000,,70,0,120,20,7.0,0,A
538009981,2024-09-14T21:03:35,29.0498,-89.4201,15.6,119.1,120.0,ONE INNOVATION,0000000,,70,0,120,20,7.0,0,A
538009981,2024-09-14T21:05:35,29.0499,-89.4198,15.0,234.6,233.0,ONE INNOVATION,0000000,,70,0,120,20,7.0,0,A
538009981,2024-09-14T21:07:35,29.0503,-89.4197,14.9,206.9,209.0,ONE INNOVATION,0000000,,70,0,120,20,7.0,0,A
538009981,2024-09-14T21:09:35,29.0498,-89.4194,15.0,269.3,269.0,ONE INNOVATION,0000000,,70,0,120,20,7.0,0,A
538009981,2024-09-14T21:11:35,29.0496,-89.4199,14.8,328.7,327.0,ONE INNOVATION,0000000,,70,0,120,20,7.0,0,A
538009981,2024-09-14T21:13:35,29.0494,-89.4197,15.7,329.7,332.0,ONE INNOVATION,0000000,,70,0,120,20,7.0,0,A
538009981,2024-09-14T21:15:35,29.0496,-89.4202,15.3,34.8,33.0,ONE INNOVATION,0000000,,70,0,120,20,7.0,0,A
538009981,2024-09-14T21:17:35,29.0492,-89.4201,15.2,9.4,9.0,ONE INNOVATION,0000000,,70,0,120,20,7.0,0,A
538009981,2024-09-14T21:19:35,29.0494,-89.4199,15.5,347.5,348.0,ONE INNOVATION,0000000,,70,0,120,20,7.0,0,A
538009981,2024-09-14T21:21:35,29.0501,-89.4199,15.3,192.2,192.0,ONE INNOVATION,0000000,,70,0,120,20,7.0,0,A
538009981,2024-09-14T21:23:35,29.0501,-89.4196,15.1,224.5,223.0,ONE INNOVATION,0000000,,70,0,120,20,7.0,0,A
538009981,2024-09-14T21:25:35,29.0498,-89.4203,15.3,87.7,84.0,ONE INNOVATION,0000000,,70,0,120,20,7.0,0,A
538009981,2024-09-14T21:27:35,29.0501,-89.4199,14.8,200.3,203.0,ONE INNOVATION,0000000,,70,0,120,20,7.0,0,A
538009981,2024-09-14T21:29:35,29.0494,-89.4199,15.3,346.7,346.0,ONE INNOVATION,0000000,,70,0,120,20,7.0,0,A
538009981,2024-09-14T21:31:35,29.0495,-89.4195,14.6,305.4,302.0,ONE INNOVATION,0000000,,70,0,120,20,7.0,0,A
538009981,2024-09-14T21:33:35,29.0501,-89.42,15.3,176.3,174.0,ONE INNOVATION,0000000,,70,0,120,20,7.0,0,A
538009981,2024-09-14T21:35:35,29.0499,-89.4198,14.6,225.5,225.0,ONE INNOVATION,0000000,,70,0,120,20,7.0,0,A
538009981,2024-09-14T21:37:35,29.0496,-89.4198,15.4,323.1,322.0,ONE INNOVATION,0000000,,70,0,120,20,7.0,0,A
538009981,2024-09-14T21:39:35,29.0506,-89.4198,15.3,190.7,189.0,ONE INNOVATION,0000000,,70,0,120,20,7.0,0,A
538009981,2024-09-14T21:41:35,29.0504,-89.4202,15.6,165.7,168.0,ONE INNOVATION,0000000,,70,0,120,20,7.0,0,A
538009981,2024-09-14T21:43:35,29.0495,-89.4204,15.1,58.5,59.0,ONE INNOVATION,0000000,,70,0,120,20,7.0,0,A
538009981,2024-09-14T21:45:35,29.05,-89.4195,15.6,239.6,241.0,ONE INNOVATION,0000000,,70,0,120,20,7.0,0,A
538009981,2024-09-14T21:47:35,29.0498,-89.4204,15.5,88.9,91.0,ONE INNOVATION,0000000,,70,0,120,20,7.0,0,A
538009981,2024-09-14T21:49:35,29.0495,-89.4197,15.4,316.6,316.0,ONE INNOVATION,0000000,,70,0,120,20,7.0,0,A
538009981,2024-09-14T21:51:35,29.0496,-89.42,14.6,349.0,350.0,ONE INNOVATION,0000000,,70,0,120,20,7.0,0,A
538009981,2024-09-14T21:53:35,29.0496,-89.4207,15.0,72.9,74.0,ONE INNOVATION,0000000,,70,0,120,20,7.0,0,A
538009981,2024-09-14T21:55:35,29.0495,-89.4196,15.0,311.1,317.0,ONE INNOVATION,0000000,,70,0,120,20,7.0,0,A
538009981,2024-09-14T21:57:35,29.0501,-89.4201,15.0,163.5,163.0,ONE INNOVATION,0000000,,70,0,120,20,7.0,0,A
538009981,2024-09-14T21:59:35,29.0505,-89.4201,14.6,173.8,171.0,ONE INNOVATION,0000000,,70,0,120,20,7.0,0,A
538009981,2024-09-14T22:01:35,29.0495,-89.4203,15.2,48.3,49.0,ONE INNOVATION,0000000,,70,0,120,20,7.0,0,A
538009981,2024-09-14T22:03:35,29.0494,-89.42,14.8,359.3,2.0,ONE INNOVATION,0000000,,70,0,120,20,7.0,0,A
538009981,2024-09-14T22:05:35,29.05,-89.4205,14.6,112.9,115.0,ONE INNOVATION,0000000,,70,0,120,20,7.0,0,A
538009981,2024-09-14T22:07:35,29.0501,-89.4196,15.1,223.5,227.0,ONE INNOVATION,0000000,,70,0,120,20,7.0,0,A
538009981,2024-09-14T22:09:35,29.0495,-89.4204,15.0,49.9,52.0,ONE INNOVATION,0000000,,70,0,120,20,7.0,0,A
538009981,2024-09-14T22:11:35,29.0496,-89.4198,15.2,301.8,309.0,ONE INNOVATION,0000000,,70,0,120,20,7.0,0,A
538009981,2024-09-14T22:13:35,29.0498,-89.42,15.1,139.8,141.0,ONE INNOVATION,0000000,,70,0,120,20,7.0,0,A
538009981,2024-09-14T22:15:35,29.0496,-89.42,15.4,17.0,17.0,ONE INNOVATION,0000000,,70,0,120,20,7.0,0,A
538009981,2024-09-14T22:17:35,29.0497,-89.4196,15.2,285.0,289.0,ONE INNOVATION,0000000,,70,0,120,20,7.0,0,A
538009981,2024-09-14T22:19:35,29.0502,-89.4198,14.5,203.5,203.0,ONE INNOVATION,0000000,,70,0,120,20,7.0,0,A
538009981,2024-09-14T22:21:35,29.0497,-89.4201,15.3,79.3,81.0,ONE INNOVATION,0000000,,70,0,120,20,7.0,0,A
538009981,2024-09-14T22:23:35,29.0496,-89.4198,15.1,302.5,299.0,ONE INNOVATION,0000000,,70,0,120,20,7.0,0,A
538009981,2024-09-14T22:25:35,29.0501,-89.4203,15.0,143.6,143.0,ONE INNOVATION,0000000,,70,0,120,20,7.0,0,A
538009981,2024-09-14T22:27:35,29.0497,-89.4203,14.5,77.5,78.0,ONE INNOVATION,0000000,,70,0,120,20,7.0,0,A
538009981,2024-09-14T22:29:35,29.0499,-89.4201,14.9,149.9,153.0,ONE INNOVATION,0000000,,70,0,120,20,7.0,0,A
538009981,2024-09-14T22:31:35,29.0499,-89.4196,15.0,243.9,244.0,ONE INNOVATION,0000000,,70,0,120,20,7.0,0,A
538009981,2024-09-14T22:33:35,29.0498,-89.4203,15.6,106.9,109.0,ONE INNOVATION,0000000,,70,0,120,20,7.0,0,A
538009981,2024-09-14T22:35:35,29.0501,-89.4205,15.4,126.5,125.0,ONE INNOVATION,0000000,,70,0,120,20,7.0,0,A
538009981,2024-09-14T22:37:35,29.0497,-89.4198,15.2,301.5,303.0,ONE INNOVATION,0000000,,70,0,120,20,7.0,0,A
538009981,2024-09-14T22:39:35,29.0497,-89.4194,15.3,279.8,279.0,ONE INNOVATION,0000000,,70,0,120,20,7.0,0,A
538009981,2024-09-14T22:41:35,29.0501,-89.4201,15.0,160.7,161.0,ONE INNOVATION,0000000,,70,0,120,20,7.0,0,A
538009981,2024-09-14T22:43:35,29.0496,-89.4201,15.0,41.0,41.0,ONE INNOVATION,0000000,,70,0,120,20,7.0,0,A
538009981,2024-09-14T22:45:35,29.0496,-89.4203,15.5,59.5,60.0,ONE INNOVATION,0000000,,70,0,120,20,7.0,0,A
538009981,2024-09-14T22:47:35,29.0499,-89.42,15.1,177.5,179.0,ONE INNOVATION,0000000,,70,0,120,20,7.0,0,A
538009981,2024-09-14T22:49:35,29.0498,-89.4199,15.4,243.9,242.0,ONE INNOVATION,0000000,,70,0,120,20,7.0,0,A
538009981,2024-09-14T22:51:35,29.0498,-89.4207,14.6,91.5,93.0,ONE INNOVATION,0000000,,70,0,120,20,7.0,0,A
538009981,2024-09-14T22:53:35,29.05,-89.4198,15.1,206.5,207.0,ONE INNOVATION,0000000,,70,0,120,20,7.0,0,A
538009981,2024-09-14T22:55:35,29.0496,-89.4202,14.8,46.0,51.0,ONE INNOVATION,0000000,,70,0,120,20,7.0,0,A
538009981,2024-09-14T22:57:35,29.0499,-89.4202,15.1,114.2,116.0,ONE INNOVATION,0000000,,70,0,120,20,7.0,0,A
538009981,2024-09-14T22:59:35,29.0495,-89.4196,15.3,311.7,313.0,ONE INNOVATION,0000000,,70,0,120,20,7.0,0,A
538009981,2024-09-14T23:01:35,29.0492,-89.4195,15.0,321.1,322.0,ONE INNOVATION,0000000,,70,0,120,20,7.0,0,A
538009981,2024-09-14T23:03:35,29.0498,-89.4199,15.0,208.2,207.0,ONE INNOVATION,0000000,,70,0,120,20,7.0,0,A
538009981,2024-09-14T23:05:35,29.0501,-89.4196,14.4,227.7,230.0,ONE INNOVATION,0000000,,70,0,120,20,7.0,0,A
538009981,2024-09-14T23:07:35,29.0495,-89.4196,14.7,307.0,307.0,ONE INNOVATION,0000000,,70,0,120,20,7.0,0,A
538009981,2024-09-14T23:09:35,29.0501,-89.4204,14.7,131.2,131.0,ONE INNOVATION,0000000,,70,0,120,20,7.0,0,A
538009981,2024-09-14T23:11:35,29.05,-89.4199,15.2,198.0,199.0,ONE INNOVATION,0000000,,70,0,120,20,7.0,0,A
538009981,2024-09-14T23:13:35,29.0495,-89.42,14.9,8.5,5.0,ONE INNOVATION,0000000,,70,0,120,20,7.0,0,A
538009981,2024-09-14T23:15:35,29.0498,-89.42,15.5,203.0,205.0,ONE INNOVATION,0000000,,70,0,120,20,7.0,0,A
538009981,2024-09-14T23:17:35,29.0498,-89.4202,14.8,112.9,113.0,ONE INNOVATION,0000000,,70,0,120,20,7.0,0,A
538009981,2024-09-14T23:19:35,29.0492,-89.4198,15.3,344.7,346.0,ONE INNOVATION,0000000,,70,0,120,20,7.0,0,A
538009981,2024-09-14T23:21:35,29.0499,-89.4199,15.3,200.3,202.0,ONE INNOVATION,0000000,,70,0,120,20,7.0,0,A
538009981,2024-09-14T23:23:35,29.0498,-89.4198,15.2,267.8,272.0,ONE INNOVATION,0000000,,70,0,120,20,7.0,0,A
538009981,2024-09-14T23:25:35,29.0496,-89.4194,15.3,285.6,287.0,ONE INNOVATION,0000000,,70,0,120,20,7.0,0,A
538009981,2024-09-14T23:27:35,29.05,-89.4196,15.2,234.6,235.0,ONE INNOVATION,0000000,,70,0,120,20,7.0,0,A
538009981,2024-09-14T23:29:35,29.0502,-89.4201,15.4,167.4,167.0,ONE INNOVATION,0000000,,70,0,120,20,7.0,0,A
538009981,2024-09-14T23:31:35,29.05,-89.4195,15.2,240.8,243.0,ONE INNOVATION,0000000,,70,0,120,20,7.0,0,A
538009981,2024-09-14T23:33:35,29.0494,-89.4202,15.1,30.9,31.0,ONE INNOVATION,0000000,,70,0,120,20,7.0,0,A
538009981,2024-09-14T23:35:35,29.0491,-89.4204,14.8,27.4,28.0,ONE INNOVATION,0000000,,70,0,120,20,7.0,0,A
538009981,2024-09-14T23:37:35,29.0498,-89.42,15.3,282.9,285.0,ONE INNOVATION,0000000,,70,0,120,20,7.0,0,A
538009981,2024-09-14T23:39:35,29.0495,-89.4201,15.1,17.0,16.0,ONE INNOVATION,0000000,,70,0,120,20,7.0,0,A
538009981,2024-09-14T23:41:35,29.0504,-89.4198,14.8,191.9,190.0,ONE INNOVATION,0000000,,70,0,120,20,7.0,0,A
538009981,2024-09-14T23:43:35,29.0496,-89.4196,15.7,293.9,296.0,ONE INNOVATION,0000000,,70,0,120,20,7.0,0,A
538009981,2024-09-14T23:45:35,29.0501,-89.4196,15.0,220.9,221.0,ONE INNOVATION,0000000,,70,0,120,20,7.0,0,A
538009981,2024-09-14T23:47:35,29.0495,-89.4202,14.7,27.5,29.0,ONE INNOVATION,0000000,,70,0,120,20,7.0,0,A
538009981,2024-09-14T23:49:35,29.0495,-89.4198,14.9,318.1,318.0,ONE INNOVATION,0000000,,70,0,120,20,7.0,0,A
538009981,2024-09-14T23:51:35,29.0497,-89.4201,15.5,47.6,49.0,ONE INNOVATION,0000000,,70,0,120,20,7.0,0,A
538009981,2024-09-14T23:53:35,29.0494,-89.4199,15.6,342.1,345.0,ONE INNOVATION,0000000,,70,0,120,20,7.0,0,A
538009981,2024-09-14T23:55:35,29.0495,-89.4203,15.1,48.7,52.0,ONE INNOVATION,0000000,,70,0,120,20,7.0,0,A
538009981,2024-09-14T23:57:35,29.0496,-89.42,15.6,15.6,15.0,ONE INNOVATION,0000000,,70,0,120,20,7.0,0,A
538009981,2024-09-14T23:59:35,29.05,-89.4197,15.3,229.0,229.0,ONE INNOVATION,0000000,,70,0,120,20,7.0,0,A
538009981,2024-09-15T00:01:35,29.0499,-89.4198,15.0,243.8,244.0,ONE INNOVATION,0000000,,70,0,120,20,7.0,0,A
538009981,2024-09-15T00:03:35,29.0495,-89.4198,14.4,329.2,328.0,ONE INNOVATION,0000000,,70,0,120,20,7.0,0,A
538009981,2024-09-15T00:05:35,29.0498,-89.4203,14.7,99.0,97.0,ONE INNOVATION,0000000,,70,0,120,20,7.0,0,A
538009981,2024-09-15T00:07:35,29.0498,-89.4198,15.0,268.9,268.0,ONE INNOVATION,0000000,,70,0,120,20,7.0,0,A
538009981,2024-09-15T00:09:35,29.0494,-89.42,15.0,0.4,357.0,ONE INNOVATION,0000000,,70,0,120,20,7.0,0,A
538009981,2024-09-15T00:11:35,29.0495,-89.4199,14.7,341.1,341.0,ONE INNOVATION,0000000,,70,0,120,20,7.0,0,A
538009981,2024-09-15T00:13:35,29.0503,-89.4205,14.8,135.7,139.0,ONE INNOVATION,0000000,,70,0,120,20,7.0,0,A
538009981,2024-09-15T00:15:35,29.0496,-89.4194,15.2,288.9,288.0,ONE INNOVATION,0000000,,70,0,120,20,7.0,0,A
538009981,2024-09-15T00:17:35,29.0498,-89.4201,15.3,99.6,99.0,ONE INNOVATION,0000000,,70,0,120,20,7.0,0,A
538009981,2024-09-15T00:19:35,29.0497,-89.4198,14.5,310.7,310.0,ONE INNOVATION,0000000,,70,0,120,20,7.0,0,A
538009981,2024-09-15T00:21:35,29.0499,-89.4199,14.7,203.7,207.0,ONE INNOVATION,0000000,,70,0,120,20,7.0,0,A
538009981,2024-09-15T00:23:35,29.0497,-89.4195,14.9,274.4,272.0,ONE INNOVATION,0000000,,70,0,120,20,7.0,0,A
538009981,2024-09-15T00:25:35,29.0499,-89.4199,14.8,212.6,211.0,ONE INNOVATION,0000000,,70,0,120,20,7.0,0,A
538009981,2024-09-15T00:27:35,29.0498,-89.4199,15.1,232.0,233.0,ONE INNOVATION,0000000,,70,0,120,20,7.0,0,A
538009981,2024-09-15T00:29:35,29.0499,-89.4195,14.8,256.5,259.0,ONE INNOVATION,0000000,,70,0,120,20,7.0,0,A
538009981,2024-09-15T00:31:35,29.05,-89.4199,14.9,194.6,192.0,ONE INNOVATION,0000000,,70,0,120,20,7.0,0,A
538009981,2024-09-15T00:33:35,29.0498,-89.4195,15.0,257.6,258.0,ONE INNOVATION,0000000,,70,0,120,20,7.0,0,A
538009981,2024-09-15T00:35:35,29.0497,-89.4199,15.4,293.1,289.0,ONE INNOVATION,0000000,,70,0,120,20,7.0,0,A
538009981,2024-09-15T00:37:35,29.0495,-89.4204,14.7,58.9,60.0,ONE INNOVATION,0000000,,70,0,120,20,7.0,0,A
538009981,2024-09-15T00:39:35,29.0494,-89.4202,15.2,32.6,32.0,ONE INNOVATION,0000000,,70,0,120,20,7.0,0,A
538009981,2024-09-15T00:41:35,29.0498,-89.42,15.2,91.0,90.0,ONE INNOVATION,0000000,,70,0,120,20,7.0,0,A
538009981,2024-09-15T00:43:35,29.0501,-89.4197,15.6,216.6,216.0,ONE INNOVATION,0000000,,70,0,120,20,7.0,0,A
538009981,2024-09-15T00:45:35,29.0502,-89.4199,15.1,190.8,193.0,ONE INNOVATION,0000000,,70,0,120,20,7.0,0,A
538009981,2024-09-15T00:47:35,29.0491,-89.42,15.3,1.5,0.0,ONE INNOVATION,0000000,,70,0,120,20,7.0,0,A
538009981,2024-09-15T00:49:35,29.0496,-89.4201,15.2,42.7,43.0,ONE INNOVATION,0000000,,70,0,120,20,7.0,0,A
538009981,2024-09-15T00:51:35,29.0491,-89.4199,15.1,353.8,355.0,ONE INNOVATION,0000000,,70,0,120,20,7.0,0,A
538009981,2024-09-15T00:53:35,29.0501,-89.4205,14.9,128.5,132.0,ONE INNOVATION,0000000,,70,0,120,20,7.0,0,A
538009981,2024-09-15T00:55:35,29.0498,-89.4202,15.5,95.6,96.0,ONE INNOVATION,0000000,,70,0,120,20,7.0,0,A
538009981,2024-09-15T00:57:35,29.0492,-89.4201,16.1,11.8,11.0,ONE INNOVATION,0000000,,70,0,120,20,7.0,0,A
538009981,2024-09-15T00:59:35,29.0501,-89.4196,15.4,223.9,225.0,ONE INNOVATION,0000000,,70,0,120,20,7.0,0,A
538009981,2024-09-15T01:01:35,29.0497,-89.4199,15.7,299.9,299.0,ONE INNOVATION,0000000,,70,0,120,20,7.0,0,A
538009981,2024-09-15T01:03:35,29.05,-89.4194,15.4,243.8,248.0,ONE INNOVATION,0000000,,70,0,120,20,7.0,0,A
538009981,2024-09-15T01:05:35,29.0494,-89.4202,14.9,26.5,26.0,ONE INNOVATION,0000000,,70,0,120,20,7.0,0,A
538009981,2024-09-15T01:07:35,29.0499,-89.4206,15.5,106.5,105.0,ONE INNOVATION,0000000,,70,0,120,20,7.0,0,A
538009981,2024-09-15T01:09:35,29.0495,-89.4199,14.8,339.2,338.0,ONE INNOVATION,0000000,,70,0,120,20,7.0,0,A
538009981,2024-09-15T01:11:35,29.0497,-89.4195,15.0,282.3,285.0,ONE INNOVATION,0000000,,70,0,120,20,7.0,0,A
538009981,2024-09-15T01:13:35,29.0493,-89.42,14.5,3.8,3.0,ONE INNOVATION,0000000,,70,0,120,20,7.0,0,A
538009981,2024-09-15T01:15:35,29.0498,-89.4195,14.8,262.3,263.0,ONE INNOVATION,0000000,,70,0,120,20,7.0,0,A
538009981,2024-09-15T01:17:35,29.0498,-89.4191,14.4,268.6,269.0,ONE INNOVATION,0000000,,70,0,120,20,7.0,0,A
538009981,2024-09-15T01:19:35,29.0502,-89.42,14.5,179.6,178.0,ONE INNOVATION,0000000,,70,0,120,20,7.0,0,A
538009981,2024-09-15T01:21:35,29.0503,-89.42,15.0,175.1,178.0,ONE INNOVATION,0000000,,70,0,120,20,7.0,0,A
538009981,2024-09-15T01:23:35,29.05,-89.42,15.3,172.9,177.0,ONE INNOVATION,0000000,,70,0,120,20,7.0,0,A
538009981,2024-09-15T01:25:35,29.05,-89.4199,15.7,201.3,201.0,ONE INNOVATION,0000000,,70,0,120,20,7.0,0,A
538009981,2024-09-15T01:27:35,29.0498,-89.42,14.6,169.4,171.0,ONE INNOVATION,0000000,,70,0,120,20,7.0,0,A
538009981,2024-09-15T01:29:35,29.0501,-89.4198,14.7,201.2,200.0,ONE INNOVATION,0000000,,70,0,120,20,7.0,0,A
538009981,2024-09-15T01:31:35,29.05,-89.419,14.8,253.1,255.0,ONE INNOVATION,0000000,,70,0,120,20,7.0,0,A
538009981,2024-09-15T01:33:35,29.0496,-89.4195,14.7,285.9,285.0,ONE INNOVATION,0000000,,70,0,120,20,7.0,0,A
538009981,2024-09-15T01:35:35,29.0501,-89.4197,15.0,212.5,214.0,ONE INNOVATION,0000000,,70,0,120,20,7.0,0,A
538009981,2024-09-15T01:37:35,29.05,-89.42,15.3,174.6,172.0,ONE INNOVATION,0000000,,70,0,120,20,7.0,0,A
538009981,2024-09-15T01:39:35,29.0496,-89.4206,15.1,67.4,68.0,ONE INNOVATION,0000000,,70,0,120,20,7.0,0,A
538009981,2024-09-15T01:41:35,29.0499,-89.4197,14.8,233.1,235.0,ONE INNOVATION,0000000,,70,0,120,20,7.0,0,A
538009981,2024-09-15T01:43:35,29.0497,-89.4199,14.9,307.8,311.0,ONE INNOVATION,0000000,,70,0,120,20,7.0,0,A
538009981,2024-09-15T01:45:35,29.0496,-89.42,15.3,2.2,4.0,ONE INNOVATION,0000000,,70,0,120,20,7.0,0,A
538009981,2024-09-15T01:47:35,29.0505,-89.4205,15.2,147.7,149.0,ONE INNOVATION,0000000,,70,0,120,20,7.0,0,A
538009981,2024-09-15T01:49:35,29.0498,-89.4198,15.2,270.0,275.0,ONE INNOVATION,0000000,,70,0,120,20,7.0,0,A
538009981,2024-09-15T01:51:35,29.0495,-89.4199,15.0,335.3,335.0,ONE INNOVATION,0000000,,70,0,120,20,7.0,0,A
538009981,2024-09-15T01:53:35,29.0502,-89.4203,14.6,148.8,146.0,ONE INNOVATION,0000000,,70,0,120,20,7.0,0,A
538009981,2024-09-15T01:55:35,29.05,-89.4202,14.6,147.3,147.0,ONE INNOVATION,0000000,,70,0,120,20,7.0,0,A
538009981,2024-09-15T01:57:35,29.0498,-89.4201,15.0,118.3,120.0,ONE INNOVATION,0000000,,70,0,120,20,7.0,0,A
538009981,2024-09-15T01:59:35,29.0495,-89.4199,15.0,340.1,344.0,ONE INNOVATION,0000000,,70,0,120,20,7.0,0,A
538009981,2024-09-15T02:01:35,29.0497,-89.4207,14.5,85.0,84.0,ONE INNOVATION,0000000,,70,0,120,20,7.0,0,A
538009981,2024-09-15T02:03:35,29.0499,-89.42,14.6,172.6,173.0,ONE INNOVATION,0000000,,70,0,120,20,7.0,0,A
538009981,2024-09-15T02:05:35,29.0495,-89.4199,15.0,348.2,348.0,ONE INNOVATION,0000000,,70,0,120,20,7.0,0,A
538009981,2024-09-15T02:07:35,29.0501,-89.4206,15.0,121.1,123.0,ONE INNOVATION,0000000,,70,0,120,20,7.0,0,A
538009981,2024-09-15T02:09:35,29.0499,-89.4199,14.9,193.4,193.0,ONE INNOVATION,0000000,,70,0,120,20,7.0,0,A
538009981,2024-09-15T02:11:35,29.0502,-89.4199,14.8,184.6,182.0,ONE INNOVATION,0000000,,70,0,120,20,7.0,0,A
538009981,2024-09-15T02:13:35,29.0498,-89.42,15.2,138.8,139.0,ONE INNOVATION,0000000,,70,0,120,20,7.0,0,A
538009981,2024-09-15T02:15:35,29.0498,-89.4204,15.2,89.4,87.0,ONE INNOVATION,0000000,,70,0,120,20,7.0,0,A
538009981,2024-09-15T02:17:35,29.0499,-89.4198,14.3,241.7,243.0,ONE INNOVATION,0000000,,70,0,120,20,7.0,0,A
538009981,2024-09-15T02:19:35,29.0497,-89.4199,14.6,331.3,328.0,ONE INNOVATION,0000000,,70,0,120,20,7.0,0,A
538009981,2024-09-15T02:21:35,29.0496,-89.4195,14.9,292.0,297.0,ONE INNOVATION,0000000,,70,0,120,20,7.0,0,A
538009981,2024-09-15T02:23:35,29.0499,-89.4202,15.1,115.3,115.0,ONE INNOVATION,0000000,,70,0,120,20,7.0,0,A
538009981,2024-09-15T02:25:35,29.0498,-89.4199,15.1,257.1,258.0,ONE INNOVATION,0000000,,70,0,120,20,7.0,0,A
538009981,2024-09-15T02:27:35,29.0498,-89.4203,15.3,94.2,95.0,ONE INNOVATION,0000000,,70,0,120,20,7.0,0,A
538009981,2024-09-15T02:29:35,29.05,-89.4202,15.2,134.6,132.0,ONE INNOVATION,0000000,,70,0,120,20,7.0,0,A
538009981,2024-09-15T02:31:35,29.0501,-89.4204,14.8,138.2,139.0,ONE INNOVATION,0000000,,70,0,120,20,7.0,0,A
538009981,2024-09-15T02:33:35,29.0495,-89.4197,15.4,318.9,318.0,ONE INNOVATION,0000000,,70,0,120,20,7.0,0,A
538009981,2024-09-15T02:35:35,29.05,-89.4202,15.0,138.2,139.0,ONE INNOVATION,0000000,,70,0,120,20,7.0,0,A
538009981,2024-09-15T02:37:35,29.0503,-89.42,14.9,174.4,176.0,ONE INNOVATION,0000000,,70,0,120,20,7.0,0,A
